2-0734	0020-014師04	31	師04	大寶積經一百二十卷（14）	唐菩提流志等譯	大乘經/寶積部
2-0735	0020-015師05	31	師05	大寶積經一百二十卷（15）	唐菩提流志等譯	大乘經/寶積部
2-0736	0020-016師06	33	師06	大寶積經一百二十卷（16）	唐菩提流志等譯	大乘經/寶積部
2-0737	0020-017師07	30	師07	大寶積經一百二十卷（17）	唐菩提流志等譯	大乘經/寶積部
2-0738	0020-018師08	32	師08	大寶積經一百二十卷（18）	唐菩提流志等譯	大乘經/寶積部
2-0739	0020-019師09	32	師09	大寶積經一百二十卷（19）	唐菩提流志等譯	大乘經/寶積部
2-0740	0020-020師10	35	師10	大寶積經一百二十卷（20）	唐菩提流志等譯	大乘經/寶積部
2-0741	0020-021火01	39	火01	大寶積經一百二十卷（21）	唐菩提流志等譯	大乘經/寶積部
2-0742	0020-022火02	0	火02	大寶積經一百二十卷（22）	唐菩提流志等譯	大乘經/寶積部
2-0743	0020-023火03	0	火03	大寶積經一百二十卷（23）	唐菩提流志等譯	大乘經/寶積部
2-0744	0020-024火04	0	火04	大寶積經一百二十卷（24）	唐菩提流志等譯	大乘經/寶積部
2-0745	0020-025火05	32	火05	大寶積經一百二十卷（25）	唐菩提流志等譯	大乘經/寶積部
2-0746	0020-026火06	26	火06	大寶積經一百二十卷（26）	唐菩提流志等譯	大乘經/寶積部
2-0747	0020-027火07	26	火07	大寶積經一百二十卷（27）	唐菩提流志等譯	大乘經/寶積部
2-0748	0020-028火08	46	火08	大寶積經一百二十卷（28）	唐菩提流志等譯	大乘經/寶積部
2-0749	0020-029火09	24	火09	大寶積經一百二十卷（29）	唐菩提流志等譯	大乘經/寶積部
2-0750	0020-030火10	31	火10	大寶積經一百二十卷（30）	唐菩提流志等譯	大乘經/寶積部
2-0751	0020-031帝01	34	帝01	大寶積經一百二十卷（31）	唐菩提流志等譯	大乘經/寶積部
2-0752	0020-032帝02	32	帝02	大寶積經一百二十卷（32）	唐菩提流志等譯	大乘經/寶積部
2-0753	0020-033帝03	31	帝03	大寶積經一百二十卷（33）	唐菩提流志等譯	大乘經/寶積部
2-0754	0020-034帝04	33	帝04	大寶積經一百二十卷（34）	唐菩提流志等譯	大乘經/寶積部
2-0755	0020-035帝05	46	帝05	大寶積經一百二十卷（35）	唐菩提流志等譯	大乘經/寶積部
2-0756	0020-036帝06	31	帝06	大寶積經一百二十卷（36）	唐菩提流志等譯	大乘經/寶積部
2-0757	0020-037帝07	42	帝07	大寶積經一百二十卷（37）	唐菩提流志等譯	大乘經/寶積部
2-0758	0020-038帝08	48	帝08	大寶積經一百二十卷（38）	唐菩提流志等譯	大乘經/寶積部
2-0759	0020-039帝09	33	帝09	大寶積經一百二十卷（39）	唐菩提流志等譯	大乘經/寶積部
2-0760	0020-040帝10	30	帝10	大寶積經一百二十卷（40）	唐菩提流志等譯	大乘經/寶積部
2-0761	0020-041鳥01	0	鳥01	大寶積經一百二十卷（41）	唐菩提流志等譯	大乘經/寶積部
2-0762	0020-042鳥02	0	鳥02	大寶積經一百二十卷（42）	唐菩提流志等譯	大乘經/寶積部
2-0763	0020-043鳥03	0	鳥03	大寶積經一百二十卷（43）	唐菩提流志等譯	大乘經/寶積部
2-0764	0020-044鳥04	0	鳥04	大寶積經一百二十卷（44）	唐菩提流志等譯	大乘經/寶積部
2-0765	0020-045鳥05	0	鳥05	大寶積經一百二十卷（45）	唐菩提流志等譯	大乘經/寶積部
2-0766	0020-046鳥06	0	鳥06	大寶積經一百二十卷（46）	唐菩提流志等譯	大乘經/寶積部
2-0767	0020-047鳥07	40	鳥07	大寶積經一百二十卷（47）	唐菩提流志等譯	大乘經/寶積部
2-0768	0020-048鳥08	0	鳥08	大寶積經一百二十卷（48）	唐菩提流志等譯	大乘經/寶積部
2-0769	0020-049鳥09	0	鳥09	大寶積經一百二十卷（49）	唐菩提流志等譯	大乘經/寶積部
2-0770	0020-050鳥10	33	鳥10	大寶積經一百二十卷（50）	唐菩提流志等譯	大乘經/寶積部
2-0771	0020-051官01	34	官01	大寶積經一百二十卷（51）	唐菩提流志等譯	大乘經/寶積部
2-0772	0020-052官02	38	官02	大寶積經一百二十卷（52）	唐菩提流志等譯	大乘經/寶積部
2-0773	0020-053官03	38	官03	大寶積經一百二十卷（53）	唐菩提流志等譯	大乘經/寶積部
2-0774	0020-054官04	38	官04	大寶積經一百二十卷（54）	唐菩提流志等譯	大乘經/寶積部
2-0775	0020-055官05	28	官05	大寶積經一百二十卷（55）	唐菩提流志等譯	大乘經/寶積部
2-0776	0020-056官06	30	官06	大寶積經一百二十卷（56）	唐菩提流志等譯	大乘經/寶積部
2-0777	0020-057官07	35	官07	大寶積經一百二十卷（57）	唐菩提流志等譯	大乘經/寶積部
2-0778	0020-058官08	27	官08	大寶積經一百二十卷（58）	唐菩提流志等譯	大乘經/寶積部
2-0779	0020-059官09	0	官09	大寶積經一百二十卷（59）	唐菩提流志等譯	大乘經/寶積部
2-0780	0020-060官10	28	官10	大寶積經一百二十卷（60）	唐菩提流志等譯	大乘經/寶積部
2-0781	0020-061人01	32	人01	大寶積經一百二十卷（61）	唐菩提流志等譯	大乘經/寶積部
2-0782	0020-062人02	36	人02	大寶積經一百二十卷（62）	唐菩提流志等譯	大乘經/寶積部
2-0783	0020-063人03	34	人03	大寶積經一百二十卷（63）	唐菩提流志等譯	大乘經/寶積部
2-0784	0020-064人04	0	人04	大寶積經一百二十卷（64）	唐菩提流志等譯	大乘經/寶積部
2-0785	0020-065人05	25	人05	大寶積經一百二十卷（65）	唐菩提流志等譯	大乘經/寶積部
2-0786	0020-066人06	0	人06	大寶積經一百二十卷（66）	唐菩提流志等譯	大乘經/寶積部
2-0787	0020-067人07	0	人07	大寶積經一百二十卷（67）	唐菩提流志等譯	大乘經/寶積部
2-0788	0020-068人08	28	人08	大寶積經一百二十卷（68）	唐菩提流志等譯	大乘經/寶積部
2-0789	0020-069人09	0	人09	大寶積經一百二十卷（69）	唐菩提流志等譯	大乘經/寶積部
2-0790	0020-070人10	0	人10	大寶積經一百二十卷（70）	唐菩提流志等譯	大乘經/寶積部
2-0791	0020-071皇01	56	皇01	大寶積經一百二十卷（71）	唐菩提流志等譯	大乘經/寶積部
2-0792	0020-072皇02	0	皇02	大寶積經一百二十卷（72）	唐菩提流志等譯	大乘經/寶積部
2-0793	0020-073皇03	30	皇03	大寶積經一百二十卷（73）	唐菩提流志等譯	大乘經/寶積部
2-0794	0020-074皇04	0	皇04	大寶積經一百二十卷（74）	唐菩提流志等譯	大乘經/寶積部
2-0795	0020-075皇05	28	皇05	大寶積經一百二十卷（75）	唐菩提流志等譯	大乘經/寶積部
2-0796	0020-076皇06	37	皇06	大寶積經一百二十卷（76）	唐菩提流志等譯	大乘經/寶積部
2-0797	0020-077皇07	49	皇07	大寶積經一百二十卷（77）	唐菩提流志等譯	大乘經/寶積部
2-0798	0020-078皇08	38	皇08	大寶積經一百二十卷（78）	唐菩提流志等譯	大乘經/寶積部
2-0799	0020-079皇09	41	皇09	大寶積經一百二十卷（79）	唐菩提流志等譯	大乘經/寶積部
2-0800	0020-080皇10	47	皇10	大寶積經一百二十卷（80）	唐菩提流志等譯	大乘經/寶積部
2-0801	0020-081始01	42	始01	大寶積經一百二十卷（81）	唐菩提流志等譯	大乘經/寶積部
2-0802	0020-082始02	50	始02	大寶積經一百二十卷（82）	唐菩提流志等譯	大乘經/寶積部
2-0803	0020-083始03	17	始03	大寶積經一百二十卷（83）	唐菩提流志等譯	大乘經/寶積部
2-0804	0020-084始04	19	始04	大寶積經一百二十卷（84）	唐菩提流志等譯	大乘經/寶積部
2-0805	0020-085始05	0	始05	大寶積經一百二十卷（85）	唐菩提流志等譯	大乘經/寶積部
2-0806	0020-086始06	28	始06	大寶積經一百二十卷（86）	唐菩提流志等譯	大乘經/寶積部
2-0807	0020-087始07	25	始07	大寶積經一百二十卷（87）	唐菩提流志等譯	大乘經/寶積部
2-0808	0020-088始08	36	始08	大寶積經一百二十卷（88）	唐菩提流志等譯	大乘經/寶積部
2-0809	0020-089始09	40	始09	大寶積經一百二十卷（89）	唐菩提流志等譯	大乘經/寶積部
2-0810	0020-090始10	0	始10	大寶積經一百二十卷（90）	唐菩提流志等譯	大乘經/寶積部
2-0811	0020-091制01	0	制01	大寶積經一百二十卷（91）	唐菩提流志等譯	大乘經/寶積部
2-0812	0020-092制02	0	制02	大寶積經一百二十卷（92）	唐菩提流志等譯	大乘經/寶積部
2-0813	0020-093制03	0	制03	大寶積經一百二十卷（93）	唐菩提流志等譯	大乘經/寶積部
2-0814	0020-094制04	0	制04	大寶積經一百二十卷（94）	唐菩提流志等譯	大乘經/寶積部
2-0815	0020-095制05	0	制05	大寶積經一百二十卷（95）	唐菩提流志等譯	大乘經/寶積部
2-0816	0020-096制06	0	制06	大寶積經一百二十卷（96）	唐菩提流志等譯	大乘經/寶積部
2-0817	0020-097制07	0	制07	大寶積經一百二十卷（97）	唐菩提流志等譯	大乘經/寶積部
2-0818	0020-098制08	0	制08	大寶積經一百二十卷（98）	唐菩提流志等譯	大乘經/寶積部
2-0819	0020-099制09	0	制09	大寶積經一百二十卷（99）	唐菩提流志等譯	大乘經/寶積部
2-0820	0020-100制10	0	制10	大寶積經一百二十卷（100）	唐菩提流志等譯	大乘經/寶積部
2-0821	0020-101文01	41	文01	大寶積經一百二十卷（101）	唐菩提流志等譯	大乘經/寶積部
2-0822	0020-102文02	31	文02	大寶積經一百二十卷（102）	唐菩提流志等譯	大乘經/寶積部
2-0823	0020-103文03	33	文03	大寶積經一百二十卷（103）	唐菩提流志等譯	大乘經/寶積部
2-0824	0020-104文04	0	文04	大寶積經一百二十卷（104）	唐菩提流志等譯	大乘經/寶積部
2-0825	0020-105文05	35	文05	大寶積經一百二十卷（105）	唐菩提流志等譯	大乘經/寶積部
2-0826	0020-106文06	35	文06	大寶積經一百二十卷（106）	唐菩提流志等譯	大乘經/寶積部
2-0827	0020-107文07	0	文07	大寶積經一百二十卷（107）	唐菩提流志等譯	大乘經/寶積部
2-0828	0020-108文08	29	文08	大寶積經一百二十卷（108）	唐菩提流志等譯	大乘經/寶積部
2-0829	0020-109文09	33	文09	大寶積經一百二十卷（109）	唐菩提流志等譯	大乘經/寶積部
2-0830	0020-110文10	34	文10	大寶積經一百二十卷（110）	唐菩提流志等譯	大乘經/寶積部
2-0831	0020-111字01	50	字01	大寶積經一百二十卷（111）	唐菩提流志等譯	大乘經/寶積部
2-0832	0020-112字02	0	字02	大寶積經一百二十卷（112）	唐菩提流志等譯	大乘經/寶積部
2-0833	0020-113字03	0	字03	大寶積經一百二十卷（113）	唐菩提流志等譯	大乘經/寶積部
2-0834	0020-114字04	24	字04	大寶積經一百二十卷（114）	唐菩提流志等譯	大乘經/寶積部
2-0835	0020-115字05	0	字05	大寶積經一百二十卷（115）	唐菩提流志等譯	大乘經/寶積部
2-0836	0020-116字06	0	字06	大寶積經一百二十卷（116）	唐菩提流志等譯	大乘經/寶積部
2-0837	0020-117字07	0	字07	大寶積經一百二十卷（117）	唐菩提流志等譯	大乘經/寶積部
2-0838	0020-118字08	45	字08	大寶積經一百二十卷（118）	唐菩提流志等譯	大乘經/寶積部
2-0839	0020-119字09	0	字09	大寶積經一百二十卷（119）	唐菩提流志等譯	大乘經/寶積部
2-0840	0020-120字10	0	字10	大寶積經一百二十卷（120）	唐菩提流志等譯	大乘經/寶積部
2-0841	0021-001乃01	28	乃01	大方廣三戒經三卷（01）	北涼曇無讖譯	大乘經/寶積部
2-0842	0021-002乃02	34	乃02	大方廣三戒經三卷（02）	北涼曇無讖譯	大乘經/寶積部
2-0843	0021-003乃03	37	乃03	大方廣三戒經三卷（03）	北涼曇無讖譯	大乘經/寶積部
2-0844	0022-001乃04	46	乃04	佛說無量清淨平等覺經三卷（01）	後漢支婁迦讖譯	大乘經/寶積部
2-0845	0022-002乃05	38	乃05	佛說無量清淨平等覺經三卷（02）	後漢支婁迦讖譯	大乘經/寶積部
2-0846	0022-003乃06	39	乃06	佛說無量清淨平等覺經三卷（03）	後漢支婁迦讖譯	大乘經/寶積部
2-0847	0023-001乃07	57	乃07	佛說阿彌陀經二卷（01）	吳支謙譯	大乘經/寶積部
2-0848	0023-002乃08	48	乃08	佛說阿彌陀經二卷（02）	吳支謙譯	大乘經/寶積部
2-0849	0024-001乃09	35	乃09	佛說無量壽經二卷（01）	曹魏康僧鎧譯	大乘經/寶積部
2-0850	0024-002乃10	39	乃10	佛說無量壽經二卷（02）	曹魏康僧鎧譯	大乘經/寶積部
2-0851	0025-001服01	0	服01	佛說阿閦佛國經三卷（01）	後漢支婁迦讖譯	大乘經/寶積部
2-0852	0025-002服02	0	服02	佛說阿閦佛國經三卷（02）	後漢支婁迦讖譯	大乘經/寶積部
2-0853	0025-003服03	0	服03	佛說阿閦佛國經三卷（03）	後漢支婁迦讖譯	大乘經/寶積部
2-0854	0026-001服04	0	服04	佛說大乘十法經一卷	梁僧伽婆羅譯	大乘經/寶積部
2-0855	0027-001服05	0	服05	佛說普門品經一卷	西晉竺法護譯	大乘經/寶積部
2-0856	0028-001服06	0	服06	文殊師利佛土嚴淨經二卷（01）	西晉竺法護譯	大乘經/寶積部
2-0857	0028-002服07	0	服07	文殊師利佛土嚴淨經二卷（02）	西晉竺法護譯	大乘經/寶積部
2-0858	0029-001服08	0	服08	佛說胞胎經一卷	西晉竺法護譯	大乘經/寶積部
2-0859	0030-001服09	0	服09	佛說法鏡經二卷（01）	後漢安玄共嚴佛調譯	大乘經/寶積部
2-0860	0030-002服10	0	服10	佛說法鏡經二卷（02）	後漢安玄共嚴佛調譯	大乘經/寶積部
2-0861	0031-001衣01	49	衣01	鬱迦羅越問菩薩行經一卷	西晉竺法護譯	大乘經/寶積部
2-0862	0032-001衣02	36	衣02	幻士仁賢經一卷	西晉竺法護譯	大乘經/寶積部
2-0863	0033-001衣03	33	衣03	佛說決定毘尼經一卷	敦煌法師譯	大乘經/寶積部
2-0864	0034-001衣04	32	衣04	發覺淨心經二卷（01）	隋闍那崛多譯	大乘經/寶積部
2-0865	0034-002衣05	23	衣05	發覺淨心經二卷（02）	隋闍那崛多譯	大乘經/寶積部
2-0866	0036-001衣06	43	衣06	①佛說優填王經一卷②佛說須摩提經一卷③佛說須摩提菩薩經一卷	①西晉法炬譯②西晉竺法護譯③姚秦鳩摩羅什譯	大乘經/寶積部
2-0867	0038-001衣07	46	衣07	佛說離垢施女經一卷	西晉竺法護譯	大乘經/寶積部
2-0868	0039-001衣08	35	衣08	佛說阿闍世王女阿術達菩薩經一卷	西晉竺法護譯	大乘經/寶積部
2-0869	0040a-001衣0	28	衣09	佛說須賴經一卷	曹魏白延譯	大乘經/寶積部
2-0870	0040b-001衣1	38	衣10	佛說須賴經一卷	前涼優婆塞支施崘譯	大乘經/寶積部
2-0871	0041-001裳01	53	裳01	得無垢女經一卷	元魏般若流支譯	大乘經/寶積部
2-0872	0042-001裳02	22	裳02	文殊師利所說不思議佛境界經二卷（01）	唐菩提流志等譯	大乘經/寶積部
2-0873	0042-002裳03	25	裳03	文殊師利所說不思議佛境界經二卷（02）	唐菩提流志等譯	大乘經/寶積部
2-0874	0043-001裳04	45	裳04	佛說如幻三昧經三卷（01）	西晉竺法護譯	大乘經/寶積部
2-0875	0043-002裳05	40	裳05	佛說如幻三昧經三卷（02）	西晉竺法護譯	大乘經/寶積部
2-0876	0043-003裳06	29	裳06	佛說如幻三昧經三卷（03）	西晉竺法護譯	大乘經/寶積部
2-0877	0044-001裳07	35	裳07	善住意天子所問經三卷（01）	元魏毘目智仙共流支等譯	大乘經/寶積部
2-0878	0044-002裳08	37	裳08	善住意天子所問經三卷（02）	元魏毘目智仙共流支等譯	大乘經/寶積部
2-0879	0044-003裳09	39	裳09	善住意天子所問經三卷（03）	元魏毘目智仙共流支等譯	大乘經/寶積部
2-0880	0047-001裳10	34	裳10	①太子刷護經一卷②太子和休經一卷③入法界體性經一卷	①西晉竺法護譯②失譯人名附西晉錄③隋闍那崛多譯	大乘經/寶積部
2-0881	0048-001推01	32	推01	慧上菩薩問大善權經二卷（01）	西晉竺法護譯	大乘經/寶積部
2-0882	0048-002推02	28	推02	慧上菩薩問大善權經二卷（02）	西晉竺法護譯	大乘經/寶積部
2-0883	0049-001推03	0	推03	大乘顯識經二卷（01）	唐地婆訶羅等譯	大乘經/寶積部
2-0884	0049-002推04	28	推04	大乘顯識經二卷（02）	唐地婆訶羅等譯	大乘經/寶積部
2-0885	0052-001推05	39	推05	①佛說大乘方等要慧經一卷②彌勒菩薩所問本願經一卷③度一切諸佛境界智嚴經一卷	①後漢安世高譯②西晉竺法護譯③梁僧伽婆羅等譯	大乘經/寶積部
2-0886	0053-001推06	31	推06	佛遺日摩尼寶經一卷	後漢支婁迦讖譯	大乘經/寶積部
2-0887	0054-001推07	40	推07	佛說摩訶衍寶嚴經一卷	晉代失譯人名	大乘經/寶積部
2-0888	0055-001推08	36	推08	勝鬘師子吼一乘大方便方廣經一卷	劉宋求那跋陀羅譯	大乘經/寶積部
2-0889	0056-001推09	32	推09	毘耶娑問經二卷（01）	元魏般若流支譯	大乘經/寶積部
2-0890	0056-002推10	32	推10	毘耶娑問經二卷（02）	元魏般若流支譯	大乘經/寶積部
2-0891	0057-001位01	45	位01	大方等大集經三十卷（01）	北涼曇無讖譯	大乘經/寶積部
2-0892	0057-002位02	33	位02	大方等大集經三十卷（02）	北涼曇無讖譯	大乘經/寶積部
2-0893	0057-003位03	46	位03	大方等大集經三十卷（03）	北涼曇無讖譯	大乘經/寶積部
2-0894	0057-004位04	38	位04	大方等大集經三十卷（04）	北涼曇無讖譯	大乘經/寶積部
2-0895	0057-005位05	33	位05	大方等大集經三十卷（05）	北涼曇無讖譯	大乘經/寶積部
2-0896	0057-006位06	40	位06	大方等大集經三十卷（06）	北涼曇無讖譯	大乘經/寶積部
2-0897	0057-007位07	37	位07	大方等大集經三十卷（07）	北涼曇無讖譯	大乘經/寶積部
2-0898	0057-008位08	38	位08	大方等大集經三十卷（08）	北涼曇無讖譯	大乘經/寶積部
2-0899	0057-009位09	53	位09	大方等大集經三十卷（09）	北涼曇無讖譯	大乘經/寶積部
2-0900	0057-010位10	37	位10	大方等大集經三十卷（10）	北涼曇無讖譯	大乘經/寶積部
2-0901	0057-011讓01	47	讓01	大方等大集經三十卷（11）	北涼曇無讖譯	大乘經/寶積部
2-0902	0057-012讓02	43	讓02	大方等大集經三十卷（12）	北涼曇無讖譯	大乘經/寶積部
2-0903	0057-013讓03	0	讓03	大方等大集經三十卷（13）	北涼曇無讖譯	大乘經/寶積部
2-0904	0057-014讓04	38	讓04	大方等大集經三十卷（14）	北涼曇無讖譯	大乘經/寶積部
2-0905	0057-015讓05	45	讓05	大方等大集經三十卷（15）	北涼曇無讖譯	大乘經/寶積部
2-0906	0057-016讓06	35	讓06	大方等大集經三十卷（16）	北涼曇無讖譯	大乘經/寶積部
2-0907	0057-017讓07	55	讓07	大方等大集經三十卷（17）	北涼曇無讖譯	大乘經/寶積部
2-0908	0057-018讓08	55	讓08	大方等大集經三十卷（18）	北涼曇無讖譯	大乘經/寶積部
2-0909	0057-019讓09	34	讓09	大方等大集經三十卷（19）	北涼曇無讖譯	大乘經/寶積部
2-0910	0057-020讓10	0	讓10	大方等大集經三十卷（20）	北涼曇無讖譯	大乘經/寶積部
2-0911	0057-021國01	44	國01	大方等大集經三十卷（21）	北涼曇無讖譯	大乘經/寶積部
2-0912	0057-022國02	35	國02	大方等大集經三十卷（22）	北涼曇無讖譯	大乘經/寶積部
2-0913	0057-023國03	49	國03	大方等大集經三十卷（23）	北涼曇無讖譯	大乘經/寶積部
2-0914	0057-024國04	38	國04	大方等大集經三十卷（24）	北涼曇無讖譯	大乘經/寶積部
2-0915	0057-025國05	28	國05	大方等大集經三十卷（25）	北涼曇無讖譯	大乘經/寶積部
2-0916	0057-026國06	34	國06	大方等大集經三十卷（26）	北涼曇無讖譯	大乘經/寶積部
2-0917	0057-027國07	31	國07	大方等大集經三十卷（27）	北涼曇無讖譯	大乘經/寶積部
2-0918	0057-028國08	37	國08	大方等大集經三十卷（28）	北涼曇無讖譯	大乘經/寶積部
2-0919	0057-029國09	40	國09	大方等大集經三十卷（29）	北涼曇無讖譯	大乘經/寶積部
2-0920	0057-030國10	39	國10	大方等大集經三十卷（30）	北涼曇無讖譯	大乘經/寶積部
2-0921	0058-001有01	39	有01	大乘大方等日藏經十卷（01）	隋那連提耶舍譯	大乘經/大集部
2-0922	0058-002有02	37	有02	大乘大方等日藏經十卷（02）	隋那連提耶舍譯	大乘經/大集部
2-0923	0058-003有03	32	有03	大乘大方等日藏經十卷（03）	隋那連提耶舍譯	大乘經/大集部
2-0924	0058-004有04	30	有04	大乘大方等日藏經十卷（04）	隋那連提耶舍譯	大乘經/大集部
2-0925	0058-005有05	43	有05	大乘大方等日藏經十卷（05）	隋那連提耶舍譯	大乘經/大集部
2-0926	0058-006有06	43	有06	大乘大方等日藏經十卷（06）	隋那連提耶舍譯	大乘經/大集部
2-0927	0058-007有07	38	有07	大乘大方等日藏經十卷（07）	隋那連提耶舍譯	大乘經/大集部
2-0928	0058-008有08	45	有08	大乘大方等日藏經十卷（08）	隋那連提耶舍譯	大乘經/大集部
2-0929	0058-009有09	47	有09	大乘大方等日藏經十卷（09）	隋那連提耶舍譯	大乘經/大集部
2-0930	0058-010有10	46	有10	大乘大方等日藏經十卷（10）	隋那連提耶舍譯	大乘經/大集部
2-0931	0059-001虞01	35	虞01	大方等大集月藏經十卷（01）	高齊那連提耶舍譯	大乘經/大集部
2-0932	0059-002虞02	45	虞02	大方等大集月藏經十卷（02）	高齊那連提耶舍譯	大乘經/大集部
2-0933	0059-003虞03	41	虞03	大方等大集月藏經十卷（03）	高齊那連提耶舍譯	大乘經/大集部
2-0934	0059-004虞04	33	虞04	大方等大集月藏經十卷（04）	高齊那連提耶舍譯	大乘經/大集部
2-0935	0059-005虞05	37	虞05	大方等大集月藏經十卷（05）	高齊那連提耶舍譯	大乘經/大集部
2-0936	0059-006虞06	38	虞06	大方等大集月藏經十卷（06）	高齊那連提耶舍譯	大乘經/大集部
2-0937	0059-007虞07	49	虞07	大方等大集月藏經十卷（07）	高齊那連提耶舍譯	大乘經/大集部
2-0938	0059-008虞08	53	虞08	大方等大集月藏經十卷（08）	高齊那連提耶舍譯	大乘經/大集部
2-0939	0059-009虞09	47	虞09	大方等大集月藏經十卷（09）	高齊那連提耶舍譯	大乘經/大集部
2-0940	0059-010虞10	54	虞10	大方等大集月藏經十卷（10）	高齊那連提耶舍譯	大乘經/大集部
2-0941	0060-001陶01	46	陶01	大乘大集地藏十輪經十卷（01）	唐玄奘譯	大乘經/大集部
2-0942	0060-002陶02	40	陶02	大乘大集地藏十輪經十卷（02）	唐玄奘譯	大乘經/大集部
2-0943	0060-003陶03	28	陶03	大乘大集地藏十輪經十卷（03）	唐玄奘譯	大乘經/大集部
2-0944	0060-004陶04	33	陶04	大乘大集地藏十輪經十卷（04）	唐玄奘譯	大乘經/大集部
2-0945	0060-005陶05	34	陶05	大乘大集地藏十輪經十卷（05）	唐玄奘譯	大乘經/大集部
2-0946	0060-006陶06	31	陶06	大乘大集地藏十輪經十卷（06）	唐玄奘譯	大乘經/大集部
2-0947	0060-007陶07	33	陶07	大乘大集地藏十輪經十卷（07）	唐玄奘譯	大乘經/大集部
2-0948	0060-008陶08	30	陶08	大乘大集地藏十輪經十卷（08）	唐玄奘譯	大乘經/大集部
2-0949	0060-009陶09	31	陶09	大乘大集地藏十輪經十卷（09）	唐玄奘譯	大乘經/大集部
2-0950	0060-010陶10	30	陶10	大乘大集地藏十輪經十卷（10）	唐玄奘譯	大乘經/大集部
2-0951	0061-001唐01	31	唐01	佛說大方廣十輪經八卷（01）	失譯人名附北涼錄	大乘經/大集部
2-0952	0061-002唐02	27	唐02	佛說大方廣十輪經八卷（02）	失譯人名附北涼錄	大乘經/大集部
2-0953	0061-003唐03	34	唐03	佛說大方廣十輪經八卷（03）	失譯人名附北涼錄	大乘經/大集部
2-0954	0061-004唐04	32	唐04	佛說大方廣十輪經八卷（04）	失譯人名附北涼錄	大乘經/大集部
2-0955	0061-005唐05	0	唐05	佛說大方廣十輪經八卷（05）	失譯人名附北涼錄	大乘經/大集部
2-0956	0061-006唐06	27	唐06	佛說大方廣十輪經八卷（06）	失譯人名附北涼錄	大乘經/大集部
2-0957	0061-007唐07	27	唐07	佛說大方廣十輪經八卷（07）	失譯人名附北涼錄	大乘經/大集部
2-0958	0061-008唐08	24	唐08	佛說大方廣十輪經八卷（08）	失譯人名附北涼錄	大乘經/大集部
2-0959	0062-001唐09	39	唐09	大集須彌藏經二卷（01）	高齊那連提耶舍共法智譯	大乘經/大集部
2-0960	0062-002唐10	38	唐10	大集須彌藏經二卷（02）	高齊那連提耶舍共法智譯	大乘經/大集部
2-0961	0063-001弔01	0	弔01	虛空孕菩薩經二卷（01）	隋闍那崛多譯	大乘經/大集部
2-0962	0063-002弔02	30	弔02	虛空孕菩薩經二卷（02）	隋闍那崛多譯	大乘經/大集部
2-0963	0064-001弔03	52	弔03	虛空藏菩薩經一卷	姚秦佛陁耶舍譯	大乘經/大集部
2-0964	0066-001弔04	38	弔04	①虛空藏菩薩神咒經一卷②觀虛空藏菩薩經一卷	劉宋曇摩蜜多譯	大乘經/大集部
2-0965	0067-001弔05	36	弔05	佛說菩薩念佛三昧經六卷（01）	劉宋功德直共玄暢譯	大乘經/大集部
2-0966	0067-002弔06	26	弔06	佛說菩薩念佛三昧經六卷（02）	劉宋功德直共玄暢譯	大乘經/大集部
2-0967	0067-003弔07	34	弔07	佛說菩薩念佛三昧經六卷（03）	劉宋功德直共玄暢譯	大乘經/大集部
2-0968	0067-004弔08	31	弔08	佛說菩薩念佛三昧經六卷（04）	劉宋功德直共玄暢譯	大乘經/大集部
2-0969	0067-005弔09	34	弔09	佛說菩薩念佛三昧經六卷（05）	劉宋功德直共玄暢譯	大乘經/大集部
2-0970	0067-006弔10	34	弔10	佛說菩薩念佛三昧經六卷（06）	劉宋功德直共玄暢譯	大乘經/大集部
2-0971	0068-001民01	26	民01	佛說大方等大集菩薩念佛三昧經十卷（01）	隋達磨笈多譯	大乘經/大集部
2-0972	0068-002民02	0	民02	佛說大方等大集菩薩念佛三昧經十卷（02）	隋達磨笈多譯	大乘經/大集部
2-0973	0068-003民03	29	民03	佛說大方等大集菩薩念佛三昧經十卷（03）	隋達磨笈多譯	大乘經/大集部
2-0974	0068-004民04	27	民04	佛說大方等大集菩薩念佛三昧經十卷（04）	隋達磨笈多譯	大乘經/大集部
2-0975	0068-005民05	26	民05	佛說大方等大集菩薩念佛三昧經十卷（05）	隋達磨笈多譯	大乘經/大集部
2-0976	0068-006民06	27	民06	佛說大方等大集菩薩念佛三昧經十卷（06）	隋達磨笈多譯	大乘經/大集部
2-0977	0068-007民07	28	民07	佛說大方等大集菩薩念佛三昧經十卷（07）	隋達磨笈多譯	大乘經/大集部
2-0978	0068-008民08	23	民08	佛說大方等大集菩薩念佛三昧經十卷（08）	隋達磨笈多譯	大乘經/大集部
2-0979	0068-009民09	29	民09	佛說大方等大集菩薩念佛三昧經十卷（09）	隋達磨笈多譯	大乘經/大集部
2-0980	0068-010民10	25	民10	佛說大方等大集菩薩念佛三昧經十卷（10）	隋達磨笈多譯	大乘經/大集部
2-0981	0069-001伐01	35	伐01	般舟三昧經三卷（01）	後漢支婁迦讖譯	大乘經/大集部
2-0982	0069-002伐02	0	伐02	般舟三昧經三卷（02）	後漢支婁迦讖譯	大乘經/大集部
2-0983	0069-003伐03	31	伐03	般舟三昧經三卷（03）	後漢支婁迦讖譯	大乘經/大集部
